id,year,month,day,hour,total_riders,casual,registered,under_25,age_2635,age_3645,age_4655,over_55,commute,leisure,reason_na,employed,unemployed,student,na_employed
8448,2011,12,23,15,203,12,191,112,45,14,1,31,199,1,3,51,28,49,75
8449,2011,12,23,16,181,15,166,100,32,22,5,22,152,4,25,1,0,177,3
8450,2011,12,23,17,140,11,129,74,49,1,3,13,139,0,1,0,34,76,30
8451,2011,12,23,18,95,4,91,65,9,2,4,15,71,5,19,6,38,43,8
8452,2011,12,23,19,76,1,75,45,14,6,1,10,70,2,4,3,18,46,9
8453,2011,12,23,20,50,3,47,38,7,1,1,3,43,2,5,22,1,24,3
8454,2011,12,23,21,32,0,32,19,7,3,3,0,27,1,4,18,5,8,1
8455,2011,12,23,22,47,4,43,19,20,4,4,0,46,0,1,41,1,4,1
8456,2011,12,23,23,25,4,21,18,5,0,2,0,20,1,4,5,1,11,8
8457,2011,12,24,0,23,3,20,16,6,0,1,0,18,1,4,2,4,17,0
8458,2011,12,24,1,16,1,15,11,2,3,0,0,13,0,3,2,3,10,1
8459,2011,12,24,2,26,4,22,9,5,3,9,0,24,0,2,20,2,3,1
8460,2011,12,24,3,5,0,5,2,2,1,0,0,4,0,1,0,0,5,0
8461,2011,12,24,4,3,0,3,1,1,1,0,0,3,0,0,0,0,0,3
8462,2011,12,24,5,4,1,3,3,1,0,0,0,4,0,0,1,1,2,0
8463,2011,12,24,6,10,0,10,4,3,3,0,0,9,0,1,0,1,7,2
8464,2011,12,24,7,10,0,10,7,2,1,0,0,9,0,1,0,4,6,0
8465,2011,12,24,8,27,0,27,20,2,2,1,2,24,1,2,0,4,21,2
8466,2011,12,24,9,56,3,53,26,10,10,4,6,40,2,14,4,15,24,13
8467,2011,12,24,10,56,4,52,26,19,5,4,2,53,0,3,2,0,54,0
8468,2011,12,24,11,71,9,62,46,12,3,5,5,62,2,7,2,2,66,1
8469,2011,12,24,12,94,15,79,42,38,3,1,10,87,2,5,67,12,8,7
8470,2011,12,24,13,121,24,97,78,29,9,4,1,120,0,1,15,3,72,31
8471,2011,12,24,14,85,15,70,50,28,5,1,1,76,1,8,0,2,83,0
8472,2011,12,24,15,97,15,82,51,30,9,6,1,87,3,7,4,28,56,9
8473,2011,12,24,16,99,25,74,39,36,5,1,18,98,0,1,27,41,10,21
8474,2011,12,24,17,68,15,53,31,20,3,7,7,51,0,17,10,45,4,9
8475,2011,12,24,18,35,2,33,19,12,1,1,2,29,1,5,15,2,17,1
8476,2011,12,24,19,25,1,24,12,6,2,0,5,23,1,1,0,0,25,0
8477,2011,12,24,20,24,5,19,17,2,4,0,1,22,1,1,12,4,7,1
8478,2011,12,24,21,19,4,15,10,4,1,4,0,18,0,1,2,2,9,6
8479,2011,12,24,22,20,8,12,12,3,4,1,0,17,0,3,5,7,7,1
8480,2011,12,24,23,17,1,16,12,3,0,2,0,14,0,3,2,4,8,3
8481,2011,12,25,0,6,2,4,2,3,0,1,0,5,0,1,0,0,4,2
8482,2011,12,25,1,4,2,2,2,1,0,1,0,4,0,0,0,0,4,0
8483,2011,12,25,2,2,0,2,1,1,0,0,0,2,0,0,0,1,1,0
8484,2011,12,25,3,4,1,3,2,1,1,0,0,3,0,1,2,0,1,1
8485,2011,12,25,5,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0
8486,2011,12,25,6,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0
8487,2011,12,25,7,4,0,4,1,2,0,1,0,4,0,0,1,0,0,3
8488,2011,12,25,8,5,1,4,2,2,0,0,1,4,0,1,0,1,4,0
8489,2011,12,25,9,23,3,20,9,8,1,1,4,20,1,2,2,4,17,0
8490,2011,12,25,10,43,31,12,15,16,2,6,4,38,0,5,8,4,22,9
8491,2011,12,25,11,85,43,42,31,31,4,9,10,82,1,2,3,3,78,1
8492,2011,12,25,12,66,25,41,21,23,1,6,15,54,1,11,7,2,49,8
8493,2011,12,25,13,79,40,39,62,12,0,3,2,66,0,13,25,9,45,0
8494,2011,12,25,14,86,41,45,26,31,24,4,1,72,4,10,20,5,51,10
8495,2011,12,25,15,91,43,48,57,19,3,8,4,87,1,3,1,30,52,8
8496,2011,12,25,16,86,35,51,38,31,4,2,11,65,4,17,49,0,37,0
8497,2011,12,25,17,44,11,33,14,16,1,3,10,32,0,12,13,2,26,3
8498,2011,12,25,18,30,7,23,9,13,2,0,6,25,1,4,6,0,24,0
8499,2011,12,25,19,16,2,14,10,3,0,1,2,16,0,0,2,0,14,0
8500,2011,12,25,20,26,8,18,12,10,2,2,0,23,0,3,1,1,21,3
8501,2011,12,25,21,19,4,15,7,9,3,0,0,15,0,4,1,1,17,0
8502,2011,12,25,22,17,2,15,12,4,0,1,0,14,1,2,5,6,1,5
8503,2011,12,25,23,16,2,14,11,2,1,2,0,15,0,1,3,1,11,1
8504,2011,12,26,0,11,5,6,5,4,0,2,0,11,0,0,0,0,10,1
8505,2011,12,26,1,10,3,7,4,3,2,1,0,8,1,1,5,0,5,0
8506,2011,12,26,2,7,2,5,4,1,2,0,0,6,0,1,1,1,5,0
8507,2011,12,26,4,2,0,2,2,0,0,0,0,2,0,0,1,0,1,0
8508,2011,12,26,5,4,0,4,2,1,0,1,0,4,0,0,0,1,3,0
8509,2011,12,26,6,4,0,4,2,1,0,1,0,4,0,0,1,0,2,1
8510,2011,12,26,7,19,2,17,14,2,1,1,1,17,0,2,11,4,3,1
8511,2011,12,26,8,18,5,13,13,3,0,2,0,15,0,3,0,1,17,0
8512,2011,12,26,9,62,24,38,26,21,3,4,8,57,1,4,5,6,48,3
8513,2011,12,26,10,70,31,39,46,8,9,6,1,60,2,8,63,6,1,0
8514,2011,12,26,11,91,40,51,29,36,6,1,19,82,0,9,1,0,87,3
8515,2011,12,26,12,100,34,66,69,21,2,1,7,84,4,12,6,11,61,22
8516,2011,12,26,13,140,57,83,97,19,1,13,10,136,1,3,2,0,137,1
8517,2011,12,26,14,153,73,80,70,39,17,5,22,126,5,22,48,5,97,3
8518,2011,12,26,15,131,26,105,84,33,3,5,6,111,5,15,2,37,54,38
8519,2011,12,26,16,97,28,69,30,33,18,12,4,95,0,2,70,9,10,8
8520,2011,12,26,17,97,30,67,76,9,3,2,7,79,1,17,42,5,27,23
8521,2011,12,26,18,75,21,54,38,24,2,3,8,74,0,1,23,11,14,27
8522,2011,12,26,19,65,16,49,32,19,9,2,3,54,1,10,48,10,5,2
8523,2011,12,26,20,56,14,42,22,17,2,4,11,48,0,8,1,1,51,3
8524,2011,12,26,21,49,10,39,27,14,5,3,0,46,1,2,9,6,32,2
8525,2011,12,26,22,27,5,22,11,7,2,7,0,25,0,2,20,1,3,3
8526,2011,12,26,23,29,4,25,10,13,1,5,0,25,1,3,1,1,27,0
8527,2011,12,27,0,12,3,9,9,1,0,2,0,11,0,1,4,0,8,0
8528,2011,12,27,1,6,0,6,2,2,1,1,0,5,0,1,1,0,5,0
8529,2011,12,27,2,4,2,2,2,1,0,1,0,4,0,0,1,2,1,0
8530,2011,12,27,3,3,0,3,2,1,0,0,0,3,0,0,1,0,2,0
8531,2011,12,27,4,3,0,3,2,1,0,0,0,3,0,0,2,0,1,0
8532,2011,12,27,5,8,0,8,6,1,1,0,0,8,0,0,2,0,6,0
8533,2011,12,27,6,35,0,35,19,9,4,3,0,30,1,4,12,2,20,1
8534,2011,12,27,7,80,1,79,45,14,7,4,10,70,2,8,47,9,15,9
8535,2011,12,27,8,164,9,155,89,49,13,2,11,149,2,13,8,2,145,9
8536,2011,12,27,9,104,19,85,76,9,0,4,15,74,3,27,36,14,45,9
8537,2011,12,27,10,60,13,47,41,9,2,4,4,56,1,3,11,1,35,13
8538,2011,12,27,11,30,6,24,12,7,4,1,6,25,0,5,22,6,0,2
8539,2011,12,27,12,24,8,16,12,6,2,0,4,23,0,1,5,0,14,5
8540,2011,12,27,13,20,1,19,15,4,0,0,1,16,0,4,5,2,12,1
8541,2011,12,27,14,14,0,14,11,2,0,0,1,12,0,2,0,0,12,2
8542,2011,12,27,15,19,2,17,13,3,0,2,1,16,1,2,3,0,14,2
8543,2011,12,27,16,46,2,44,16,12,2,8,8,37,0,9,7,21,15,3
8544,2011,12,27,17,115,6,109,69,19,15,12,0,94,6,15,44,0,30,41
8545,2011,12,27,18,135,9,126,61,38,17,16,3,128,2,5,40,41,27,27
8546,2011,12,27,19,90,3,87,30,31,9,11,9,85,0,5,23,6,18,43
8547,2011,12,27,20,69,3,66,25,23,11,3,7,58,0,11,23,19,24,3
8548,2011,12,27,21,63,11,52,47,12,0,4,0,53,2,8,11,1,48,3
8549,2011,12,27,22,32,3,29,24,5,0,3,0,28,1,3,25,2,3,2
8550,2011,12,27,23,26,2,24,16,5,2,3,0,22,1,3,0,0,26,0
8551,2011,12,28,0,10,0,10,7,1,1,1,0,8,0,2,1,6,3,0
8552,2011,12,28,1,12,0,12,5,5,0,2,0,12,0,0,0,2,9,1
8553,2011,12,28,2,7,0,7,5,1,1,0,0,6,0,1,4,0,1,2
8554,2011,12,28,3,4,0,4,2,1,0,1,0,3,0,1,2,0,1,1
8555,2011,12,28,5,9,0,9,4,2,2,1,0,8,0,1,1,1,5,2
8556,2011,12,28,6,43,1,42,27,13,1,2,0,38,0,5,11,30,1,1
8557,2011,12,28,7,110,4,106,63,17,0,9,21,88,2,20,13,16,43,38
8558,2011,12,28,8,217,11,206,121,32,18,23,23,160,8,49,40,53,95,29
8559,2011,12,28,9,189,18,171,100,61,9,3,16,164,2,23,92,25,72,0
8560,2011,12,28,10,96,12,84,43,27,5,12,9,93,1,2,5,3,81,7
8561,2011,12,28,11,111,18,93,75,20,3,2,11,108,0,3,0,25,66,20
8562,2011,12,28,12,140,32,108,70,44,6,10,10,133,1,6,18,12,58,52
8563,2011,12,28,13,159,24,135,91,31,10,9,18,148,1,10,4,1,154,0
8564,2011,12,28,14,120,24,96,88,16,3,3,10,100,4,16,67,6,40,7
8565,2011,12,28,15,117,16,101,90,11,2,2,12,99,0,18,12,42,62,1
8566,2011,12,28,16,167,23,144,72,47,13,13,22,131,5,31,146,3,11,7
8567,2011,12,28,17,250,25,225,100,64,22,27,37,240,3,7,8,32,193,17
8568,2011,12,28,18,169,10,159,57,47,14,1,50,144,7,18,115,7,36,11
8569,2011,12,28,19,151,16,135,67,47,20,13,4,151,0,0,25,107,12,7
8570,2011,12,28,20,79,9,70,45,19,7,6,2,68,2,9,5,11,53,10
8571,2011,12,28,21,70,7,63,53,8,3,6,0,62,2,6,34,23,8,5
8572,2011,12,28,22,33,2,31,14,12,6,1,0,31,1,1,4,16,1,12
8573,2011,12,28,23,39,3,36,15,15,7,2,0,34,1,4,14,1,21,3
8574,2011,12,29,0,28,4,24,13,10,4,1,0,28,0,0,12,9,6,1
8575,2011,12,29,1,15,0,15,6,6,2,1,0,12,1,2,1,0,10,4
8576,2011,12,29,2,3,0,3,2,1,0,0,0,2,0,1,1,0,1,1
8577,2011,12,29,3,2,0,2,1,1,0,0,0,2,0,0,0,0,1,1
8578,2011,12,29,4,3,1,2,1,1,0,1,0,3,0,0,1,0,1,1
8579,2011,12,29,5,10,0,10,7,1,2,0,0,10,0,0,2,5,3,0
8580,2011,12,29,6,41,2,39,31,6,2,2,0,34,1,6,2,2,37,0
8581,2011,12,29,7,106,2,104,33,38,17,0,18,80,2,24,28,3,61,14
8582,2011,12,29,8,210,3,207,135,54,0,7,14,147,0,63,51,29,110,20
8583,2011,12,29,9,170,15,155,80,44,12,26,8,154,2,14,17,8,137,8
8584,2011,12,29,10,110,13,97,82,18,3,5,2,109,0,1,49,33,26,2
8585,2011,12,29,11,122,23,99,75,36,5,0,6,118,1,3,20,17,82,3
8586,2011,12,29,12,130,12,118,82,26,3,14,5,117,3,10,37,48,18,27
8587,2011,12,29,13,131,36,95,40,43,16,14,18,126,0,5,19,26,39,47
8588,2011,12,29,14,142,30,112,59,36,1,44,2,128,1,13,91,1,44,6
8589,2011,12,29,15,177,27,150,120,32,6,7,12,169,2,6,71,8,79,19
8590,2011,12,29,16,177,22,155,121,33,4,6,13,128,5,44,1,72,70,34
8591,2011,12,29,17,240,14,226,169,40,5,7,19,227,2,11,91,33,72,44
8592,2011,12,29,18,207,15,192,126,51,15,1,14,182,0,25,7,119,46,35
8593,2011,12,29,19,135,11,124,66,24,41,1,3,128,0,7,98,12,15,10
8594,2011,12,29,20,96,8,88,76,12,5,1,2,93,1,2,21,45,9,21
8595,2011,12,29,21,68,8,60,29,27,12,0,0,62,1,5,10,12,34,12
8596,2011,12,29,22,55,7,48,44,8,3,0,0,49,2,4,2,0,51,2
8597,2011,12,29,23,45,1,44,24,15,2,4,0,44,0,1,13,2,28,2
8598,2011,12,30,0,30,4,26,21,6,1,2,0,25,1,4,2,0,28,0
8599,2011,12,30,1,20,9,11,15,2,2,1,0,18,0,2,8,1,10,1
8600,2011,12,30,2,12,2,10,5,6,1,0,0,12,0,0,5,1,2,4
8601,2011,12,30,3,6,0,6,4,1,1,0,0,6,0,0,3,0,1,2
8602,2011,12,30,4,2,0,2,1,1,0,0,0,2,0,0,1,0,1,0
8603,2011,12,30,5,10,0,10,4,3,2,1,0,9,0,1,6,1,2,1
8604,2011,12,30,6,32,1,31,18,10,1,3,0,27,1,4,4,3,23,2
8605,2011,12,30,7,95,3,92,66,23,1,1,4,80,4,11,13,40,42,0
8606,2011,12,30,8,205,12,193,72,69,35,8,21,191,1,13,7,15,109,74
8607,2011,12,30,9,194,19,175,126,22,30,3,13,157,2,35,1,1,190,2
8608,2011,12,30,10,118,10,108,75,28,1,4,10,111,2,5,7,1,104,6
8609,2011,12,30,11,171,45,126,119,23,7,17,5,143,2,26,23,80,58,10
8610,2011,12,30,12,197,38,159,120,57,3,15,2,187,1,9,2,5,189,1
8611,2011,12,30,13,207,53,154,108,38,11,3,47,171,5,31,57,36,100,14
8612,2011,12,30,14,245,67,178,187,25,1,8,24,207,6,32,30,115,53,47
8613,2011,12,30,15,292,56,236,206,59,3,14,10,264,7,21,26,2,259,5
8614,2011,12,30,16,283,36,247,219,33,4,3,24,257,5,21,0,1,279,3
8615,2011,12,30,17,242,54,188,190,27,4,4,17,172,6,64,26,32,179,5
8616,2011,12,30,18,182,19,163,89,53,5,34,1,150,7,25,51,1,130,0
8617,2011,12,30,19,112,16,96,59,30,5,14,4,99,2,11,6,1,100,5
8618,2011,12,30,20,91,16,75,57,12,4,6,12,90,0,1,4,13,72,2
8619,2011,12,30,21,95,11,84,33,29,24,9,0,79,2,14,41,10,30,14
8620,2011,12,30,22,85,7,78,29,37,6,13,0,75,2,8,22,42,2,19
8621,2011,12,30,23,73,13,60,53,15,5,0,0,71,0,2,6,14,48,5
8622,2011,12,31,0,44,7,37,19,11,8,6,0,36,0,8,1,2,40,1
8623,2011,12,31,1,35,4,31,11,13,2,9,0,32,2,1,9,3,22,1
8624,2011,12,31,2,28,1,27,14,6,1,7,0,26,1,1,11,0,16,1
8625,2011,12,31,3,18,1,17,9,5,1,3,0,17,0,1,0,2,16,0
8626,2011,12,31,4,10,1,9,5,3,0,2,0,9,0,1,0,0,10,0
8627,2011,12,31,5,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1
8628,2011,12,31,6,6,1,5,3,2,0,1,0,6,0,0,3,1,2,0
8629,2011,12,31,7,19,6,13,12,2,1,1,3,16,0,3,9,4,5,1
8630,2011,12,31,8,49,7,42,35,8,2,0,4,35,2,12,12,13,24,0
8631,2011,12,31,9,90,18,72,69,14,2,2,3,85,1,4,0,0,90,0
8632,2011,12,31,10,128,20,108,83,30,1,2,12,125,1,2,0,0,125,3
8633,2011,12,31,11,217,65,152,114,39,11,11,42,209,4,4,80,40,91,6
8634,2011,12,31,12,273,93,180,146,65,5,33,24,263,0,10,48,1,220,4
8635,2011,12,31,13,313,108,205,203,73,11,9,17,260,51,2,113,6,151,43
8636,2011,12,31,14,300,115,185,174,68,17,38,3,284,13,3,21,32,99,148
8637,2011,12,31,15,253,89,164,82,95,21,40,15,230,12,11,67,0,171,15
8638,2011,12,31,16,195,52,143,63,55,38,9,30,177,5,13,71,1,122,1
8639,2011,12,31,17,129,28,101,46,34,11,3,35,124,5,0,59,3,62,5
8640,2011,12,31,18,93,13,80,40,32,6,5,10,73,15,5,9,3,80,1
8641,2011,12,31,19,92,19,73,58,17,1,6,10,86,1,5,2,36,35,19
8642,2011,12,31,20,71,8,63,32,27,4,2,6,61,5,5,9,4,55,3
8643,2011,12,31,21,52,2,50,16,27,3,6,0,49,0,3,5,4,38,5
8644,2011,12,31,22,38,2,36,19,9,7,3,0,32,1,5,13,8,16,1
8645,2011,12,31,23,31,4,27,19,9,2,1,0,31,0,0,0,0,30,1
8646,2012,1,1,0,48,5,43,16,22,3,7,0,47,0,1,16,2,30,0
8647,2012,1,1,1,93,15,78,54,28,7,4,0,76,0,17,0,4,88,1
8648,2012,1,1,2,75,16,59,54,9,9,3,0,70,0,5,40,9,13,13
8649,2012,1,1,3,52,11,41,21,17,6,8,0,42,0,10,1,6,42,3
8650,2012,1,1,4,8,0,8,4,2,2,0,0,8,0,0,2,0,6,0
8651,2012,1,1,5,5,0,5,2,2,1,0,0,5,0,0,1,1,3,0
8652,2012,1,1,6,2,1,1,1,1,0,0,0,2,0,0,1,0,1,0
8653,2012,1,1,7,7,1,6,3,2,0,1,1,6,0,1,0,1,4,2
8654,2012,1,1,8,14,4,10,7,2,2,3,0,13,0,1,1,1,12,0
8655,2012,1,1,9,40,13,27,22,9,2,3,4,39,0,1,4,10,22,4
8656,2012,1,1,10,70,18,52,50,15,1,1,3,64,2,4,17,12,35,6
8657,2012,1,1,11,138,40,98,96,26,0,13,3,124,2,12,4,8,119,7
8658,2012,1,1,12,201,58,143,132,38,4,20,7,162,36,3,33,22,102,44
8659,2012,1,1,13,223,82,141,95,41,15,68,4,202,21,0,18,5,197,3
8660,2012,1,1,14,267,120,147,144,95,2,16,10,258,3,6,7,6,251,3
8661,2012,1,1,15,265,101,164,114,80,16,27,28,261,3,1,31,16,215,3
8662,2012,1,1,16,215,68,147,72,79,19,31,14,175,6,34,5,2,188,20
8663,2012,1,1,17,111,36,75,78,18,2,9,4,95,15,1,65,1,18,27
8664,2012,1,1,18,106,25,81,42,39,4,6,15,104,0,2,14,9,77,6
8665,2012,1,1,19,105,20,85,73,23,6,2,1,101,1,3,20,48,2,35
8666,2012,1,1,20,83,25,58,50,11,0,8,14,76,5,2,36,0,47,0
8667,2012,1,1,21,71,10,61,40,19,8,4,0,64,3,4,54,2,11,4
8668,2012,1,1,22,66,13,53,43,12,8,3,0,59,7,0,23,5,37,1
8669,2012,1,1,23,29,4,25,13,7,6,3,0,24,1,4,2,4,4,19
8670,2012,1,2,0,39,8,31,23,8,2,6,0,34,3,2,3,0,35,1
8671,2012,1,2,1,12,1,11,9,2,1,0,0,10,0,2,0,2,6,4
8672,2012,1,2,2,7,1,6,5,1,0,1,0,6,0,1,2,0,4,1
8673,2012,1,2,4,4,0,4,3,0,1,0,0,4,0,0,3,0,1,0
8674,2012,1,2,5,4,1,3,2,1,0,1,0,4,0,0,1,1,1,1
8675,2012,1,2,6,14,0,14,5,4,3,2,0,13,0,1,9,0,5,0
8676,2012,1,2,7,16,0,16,9,2,1,0,4,15,0,1,1,2,13,0
8677,2012,1,2,8,53,2,51,20,16,15,0,2,51,1,1,4,17,12,20
8678,2012,1,2,9,68,15,53,36,13,6,12,1,67,0,1,16,1,44,7
8679,2012,1,2,10,109,20,89,57,30,0,10,12,93,3,13,28,33,2,46
8680,2012,1,2,11,175,33,142,82,35,47,8,3,158,3,14,122,14,38,1
8681,2012,1,2,12,202,41,161,144,44,4,9,1,171,8,23,73,73,9,47
8682,2012,1,2,13,176,26,150,131,18,4,7,16,175,0,1,69,9,68,30
8683,2012,1,2,14,151,10,141,97,16,27,7,4,121,3,27,11,39,97,4
8684,2012,1,2,15,168,29,139,98,46,6,3,15,157,0,11,51,3,111,3
8685,2012,1,2,16,154,10,144,55,71,11,8,9,111,10,33,54,17,42,41
8686,2012,1,2,17,153,17,136,57,62,21,8,5,127,4,22,0,0,152,1
8687,2012,1,2,18,126,13,113,54,36,0,10,26,124,0,2,1,1,123,1
8688,2012,1,2,19,93,4,89,41,38,2,3,9,81,2,10,21,1,71,0
8689,2012,1,2,20,88,5,83,49,22,8,7,2,81,1,6,12,13,50,13
8690,2012,1,2,21,66,3,63,42,10,0,14,0,63,0,3,10,34,12,10
8691,2012,1,2,22,39,3,36,28,8,3,0,0,37,1,1,9,8,5,17
8692,2012,1,2,23,34,2,32,21,4,0,9,0,30,1,3,0,0,33,1
8693,2012,1,3,0,13,0,13,7,4,0,2,0,13,0,0,3,6,1,3
8694,2012,1,3,1,6,1,5,4,1,1,0,0,5,0,1,0,1,5,0
8695,2012,1,3,2,3,0,3,1,1,1,0,0,3,0,0,0,2,1,0
8696,2012,1,3,3,2,0,2,1,1,0,0,0,2,0,0,0,1,0,1
8697,2012,1,3,4,5,0,5,3,1,0,1,0,5,0,0,3,1,1,0
8698,2012,1,3,5,12,0,12,5,5,1,1,0,10,1,1,0,0,12,0
8699,2012,1,3,6,85,4,81,46,20,15,4,0,74,3,8,23,23,19,20
8700,2012,1,3,7,170,2,168,114,21,6,13,16,146,5,19,13,32,121,4
8701,2012,1,3,8,354,5,349,170,132,22,22,8,300,12,42,19,36,242,57
8702,2012,1,3,9,153,8,145,112,24,3,4,10,133,2,18,18,9,126,0
8703,2012,1,3,10,60,5,55,32,18,4,3,3,55,0,5,15,4,7,34
8704,2012,1,3,11,75,12,63,25,18,3,14,15,64,2,9,60,3,11,1
8705,2012,1,3,12,74,4,70,22,29,16,4,3,66,2,6,28,6,29,11
8706,2012,1,3,13,73,5,68,25,15,15,9,9,61,2,10,48,4,20,1
8707,2012,1,3,14,79,7,72,62,12,3,1,1,77,0,2,59,0,20,0
8708,2012,1,3,15,77,9,68,53,9,5,6,4,73,0,4,3,24,50,0
8709,2012,1,3,16,136,7,129,101,17,7,10,1,113,1,22,7,7,120,2
8710,2012,1,3,17,245,4,241,98,62,33,2,50,232,2,11,173,7,65,0
8711,2012,1,3,18,224,10,214,118,47,16,31,12,215,2,7,53,11,157,3
8712,2012,1,3,19,156,4,152,56,64,9,14,13,152,0,4,41,3,109,3
8713,2012,1,3,20,115,0,115,72,18,10,13,2,93,4,18,4,29,72,10
8714,2012,1,3,21,68,2,66,29,21,7,11,0,55,2,11,4,47,12,5
8715,2012,1,3,22,33,0,33,23,3,5,2,0,30,1,2,2,0,31,0
8716,2012,1,3,23,18,0,18,10,6,1,1,0,15,0,3,0,0,17,1
8717,2012,1,4,0,9,0,9,7,1,0,1,0,8,0,1,1,0,7,1
8718,2012,1,4,1,3,0,3,2,1,0,0,0,3,0,0,0,1,2,0
8719,2012,1,4,2,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0
8720,2012,1,4,3,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0
8721,2012,1,4,4,2,0,2,1,1,0,0,0,2,0,0,1,0,1,0
8722,2012,1,4,5,14,0,14,5,6,3,0,0,12,1,1,0,0,14,0
8723,2012,1,4,6,59,0,59,19,30,7,3,0,58,0,1,1,7,42,9
8724,2012,1,4,7,152,1,151,57,71,3,11,10,122,4,26,24,2,120,6
8725,2012,1,4,8,315,5,310,136,76,18,31,54,294,3,18,8,3,303,1
8726,2012,1,4,9,180,7,173,96,25,42,3,14,158,2,20,24,7,119,30
8727,2012,1,4,10,64,7,57,35,10,2,14,3,63,0,1,4,2,41,17
8728,2012,1,4,11,46,6,40,25,14,0,2,5,40,1,5,6,19,12,9
8729,2012,1,4,12,84,9,75,52,20,8,1,3,82,0,2,8,9,62,5
8730,2012,1,4,13,91,9,82,33,37,10,5,6,82,1,8,9,1,81,0
8731,2012,1,4,14,75,6,69,48,21,4,2,0,62,2,11,2,6,64,3
8732,2012,1,4,15,90,9,81,33,18,26,4,9,77,0,13,2,2,78,8
8733,2012,1,4,16,131,8,123,62,46,5,11,7,104,5,22,13,5,30,83
8734,2012,1,4,17,281,9,272,130,87,44,12,8,206,18,57,32,213,27,9
8735,2012,1,4,18,289,9,280,132,78,20,26,33,285,0,4,0,18,218,53
8736,2012,1,4,19,184,2,182,85,68,20,7,4,148,0,36,110,8,64,2
8737,2012,1,4,20,123,2,121,72,39,1,6,5,122,0,1,113,7,0,3
8738,2012,1,4,21,90,2,88,35,31,0,24,0,80,3,7,26,34,23,7
8739,2012,1,4,22,52,4,48,31,9,1,11,0,52,0,0,20,7,21,4
8740,2012,1,4,23,32,0,32,10,17,2,3,0,31,0,1,22,1,8,1
8741,2012,1,5,0,14,1,13,10,3,1,0,0,12,0,2,1,1,12,0
8742,2012,1,5,1,5,0,5,2,1,1,1,0,4,0,1,0,1,4,0
8743,2012,1,5,2,4,0,4,3,1,0,0,0,4,0,0,2,0,1,1
8744,2012,1,5,3,4,0,4,3,1,0,0,0,3,0,1,0,0,3,1
8745,2012,1,5,4,5,0,5,3,1,0,1,0,5,0,0,1,0,3,1
8746,2012,1,5,5,26,0,26,11,5,8,2,0,24,0,2,13,0,11,2
8747,2012,1,5,6,78,0,78,62,5,5,6,0,76,0,2,18,26,3,31
8748,2012,1,5,7,215,3,212,102,81,20,12,0,192,1,22,6,6,193,10
8749,2012,1,5,8,388,11,377,215,67,39,47,20,339,14,35,322,9,37,20
8750,2012,1,5,9,227,7,220,70,82,34,36,5,219,1,7,144,66,16,1
8751,2012,1,5,10,86,5,81,66,6,2,1,11,79,1,6,8,4,57,17
8752,2012,1,5,11,84,6,78,51,22,1,5,5,68,1,15,1,2,80,1
8753,2012,1,5,12,120,6,114,46,55,0,4,15,113,2,5,17,46,42,15
8754,2012,1,5,13,118,6,112,54,22,10,7,25,102,4,12,13,7,90,8
8755,2012,1,5,14,117,13,104,71,21,13,0,12,95,1,21,3,2,110,2
8756,2012,1,5,15,119,6,113,49,49,8,10,3,97,2,20,2,37,55,25
8757,2012,1,5,16,197,19,178,154,28,0,5,10,159,8,30,1,0,196,0
8758,2012,1,5,17,412,19,393,326,56,10,19,1,341,16,55,125,6,272,9
8759,2012,1,5,18,383,9,374,168,103,28,62,22,293,9,81,1,0,382,0
8760,2012,1,5,19,265,10,255,212,21,5,5,22,213,13,39,27,23,190,25
8761,2012,1,5,20,177,5,172,136,14,8,17,2,168,2,7,110,0,66,1
8762,2012,1,5,21,97,9,88,53,31,10,3,0,93,0,4,43,13,37,4
8763,2012,1,5,22,71,1,70,42,19,10,0,0,68,1,2,2,2,67,0
8764,2012,1,5,23,60,4,56,28,12,16,4,0,59,0,1,6,15,32,7
8765,2012,1,6,0,25,1,24,19,2,3,1,0,22,1,2,2,0,23,0
8766,2012,1,6,1,8,2,6,4,2,1,1,0,7,0,1,2,0,3,3
8767,2012,1,6,2,5,2,3,3,2,0,0,0,5,0,0,2,1,2,0
8768,2012,1,6,3,4,1,3,2,1,1,0,0,3,0,1,0,1,3,0
8769,2012,1,6,4,3,0,3,2,1,0,0,0,3,0,0,1,0,2,0
8770,2012,1,6,5,13,0,13,10,2,0,1,0,12,0,1,1,5,2,5
8771,2012,1,6,6,70,1,69,50,9,4,7,0,68,1,1,48,8,13,1
8772,2012,1,6,7,205,4,201,107,33,10,22,33,150,11,44,93,26,83,3
8773,2012,1,6,8,447,11,436,215,83,4,33,112,440,1,6,21,72,295,59
8774,2012,1,6,9,241,4,237,133,86,6,5,11,197,10,34,5,37,106,93
8775,2012,1,6,10,116,14,102,39,49,15,10,3,114,0,2,1,1,62,52
8776,2012,1,6,11,138,8,130,70,47,5,3,13,133,0,5,1,0,137,0
8777,2012,1,6,12,191,23,168,114,57,6,2,12,178,3,10,67,105,4,15
8778,2012,1,6,13,204,16,188,63,70,18,0,53,191,4,9,53,27,43,81
